selling_price,year,km_driven,mileage,engine,max_power,age,Diesel,Electric,LPG,Petrol,Manual,5seats,>5seats
3.5,2012,90000,17.5,1298,85.8,10,0,0,0,1,1,1,0
17.49,2019,14400,13.96,1451,141,3,0,0,0,1,0,1,0
13.5,2019,12000,17.4,1497,117.6,3,0,0,0,1,0,1,0
8.8,2017,53000,17.4,1497,117.6,5,0,0,0,1,1,1,0
6,2017,51000,17.8,1198,86.7,5,0,0,0,1,1,1,0
5.15,2015,84999,27.39,1248,74,7,1,0,0,0,1,1,0
20.9025,2017,46000,18.12,1995,190,5,1,0,0,0,0,1,0
14.5,2014,85000,17.11,1968,174.33,8,1,0,0,0,0,1,0
4.5,2015,50000,22,1197,81.8,7,0,0,0,1,0,1,0
5.75,2015,63000,26,1498,98.6,7,1,0,0,0,1,1,0
4.65,2012,30917,22.32,1582,126.3,10,1,0,0,0,1,1,0
1.75,2010,57000,18.6,1199,79.4,12,0,0,0,1,1,1,0
5.85,2016,27000,21.4,1197,83.1,6,0,0,0,1,1,1,0
2.4,2010,68000,16.1,1197,85,12,0,0,0,1,1,1,0
9.3,2018,8143,19.1,1368,98.6,4,0,0,0,1,1,1,0
16.25,2019,21500,16.5,1799,139.46,3,0,0,0,1,0,1,0
18.75,2019,4000,13.96,1451,141,3,0,0,0,1,0,1,0
7.7,2016,58500,19.67,1582,126.2,6,1,0,0,0,1,1,0
4.75,2015,65000,19.3,1248,73.9,7,1,0,0,0,1,1,0
3.53,2013,99426,22.9,1248,74,9,1,0,0,0,1,1,0
2.72,2011,62000,16.78,1496,88.73,11,0,0,0,1,1,1,0
20.9025,2019,24300,11.9,1950,201.15,3,0,0,0,1,0,1,0
16.8,2016,48000,11.36,2755,171.5,6,1,0,0,0,0,0,1
3.95,2015,75000,25.83,1498,99,7,1,0,0,0,1,1,0
7,2018,37000,21.56,1462,103.25,4,0,0,0,1,1,1,0
3.9,2015,39000,18.5,1198,86.8,7,0,0,0,1,1,1,0
7.25,2018,40000,25.8,1498,98.6,4,1,0,0,0,1,1,0
20.9025,2017,52000,18.8,3456,258.81,5,0,0,0,1,0,1,0
3.1,2015,52000,21.79,998,67.05,7,0,0,0,1,1,1,0
1.5,2013,111000,21.1,814,55.2,9,0,0,0,1,1,1,0
5.5,2014,78000,26,1498,98.6,8,1,0,0,0,1,1,0
8.95,2015,125000,12.8,2494,102,7,1,0,0,0,1,0,1
2.25,2012,51025,21.1,814,55.2,10,0,0,0,1,1,1,0
7.6,2017,25656,17.5,1199,88.7,5,0,0,0,1,1,1,0
4.4,2012,134532,16.8,1497,116.3,10,0,0,0,1,0,1,0
5.99,2018,48000,27.39,1248,74,4,1,0,0,0,1,1,0
6.2,2015,50000,17.4,1497,117.3,7,0,0,0,1,1,1,0
20.9025,2018,4000,7.81,4663,459,4,0,0,0,1,0,0,0
8,2015,76000,19.67,1582,126.2,7,1,0,0,0,1,1,0
6.25,2017,25000,21.01,1197,81.8,5,0,0,0,1,1,1,0
5.4,2015,73000,26,1498,98.6,7,1,0,0,0,1,1,0
12.95,2014,69550,14.84,2143,170,8,1,0,0,0,0,1,0
6.03,2016,28014,20.73,1373,91.1,6,0,0,0,1,1,1,0
10.75,2020,1200,18.27,998,118.35,2,0,0,0,1,1,1,0
6.25,2016,33060,17.01,1591,121.3,6,0,0,0,1,1,1,0
5.25,2012,65000,21.43,1364,87.2,10,1,0,0,0,1,1,0
6.7,2012,76003,12.8,2354,177.6,10,0,0,0,1,1,1,0
6.1,2017,25000,22,1197,81.8,5,0,0,0,1,0,1,0
3.99,2014,65000,19.01,1461,108.5,8,1,0,0,0,1,1,0
7.8,2018,32000,13.87,1498,104.55,4,0,0,0,1,1,1,0
3.1,2014,60001,25.2,1248,74,8,1,0,0,0,1,1,0
20.9025,2015,66000,13.22,2967,241.4,7,1,0,0,0,0,1,0
1.8,2013,70001,25.44,936,56.3,9,1,0,0,0,1,1,0
5.99,2017,37001,21.21,1197,81.8,5,0,0,0,1,1,1,0
20.9025,2017,6000,13.79,1998,192,5,0,0,0,1,0,1,0
16.31,2017,68745,13.68,2393,147.8,5,1,0,0,0,1,0,1
8.9,2015,70000,19.67,1582,126.2,7,1,0,0,0,1,1,0
3.5,2014,71000,25.8,1498,98.6,8,1,0,0,0,1,1,0
5.15,2015,52000,21.14,1498,103.52,7,1,0,0,0,1,1,0
6.5,2016,43000,21.01,1197,81.8,6,0,0,0,1,1,1,0
11.75,2017,34000,16,1997,140,5,1,0,0,0,0,0,1
2.45,2010,68000,22,1197,81.8,12,0,0,0,1,1,1,0
5.25,2016,143000,22.77,1498,98.59,6,1,0,0,0,1,1,0
6.5,2013,47000,16,2179,140,9,1,0,0,0,1,0,1
2.85,2013,40000,18.9,998,67.1,9,0,0,0,1,1,1,0
3.5,2010,57000,15.6,1497,116.3,12,0,0,0,1,0,1,0
3.3,2013,65209,22.9,1248,74,9,1,0,0,0,1,1,0
11.75,2019,7669,17.99,1462,103.2,3,0,0,0,1,0,0,1
5.6,2015,50000,21.7,1498,98.96,7,1,0,0,0,1,1,0
2.7,2013,64000,26.6,998,58.16,9,0,0,0,0,1,1,0
5.15,2019,16415,18.9,1197,81.86,3,0,0,0,1,1,1,0
9,2018,12000,17.4,1497,117.6,4,0,0,0,1,1,1,0
2.95,2015,50000,19.49,1198,67.04,7,0,0,0,1,1,1,0
4.5,2016,45000,16.2,1199,74,6,0,0,0,1,1,1,0
4.5,2016,63000,18.9,1197,82,6,0,0,0,1,1,1,0
8.45,2012,50000,18.88,1995,184,10,1,0,0,0,0,1,0
0.7,2007,30000,18.9,1061,67,15,0,0,0,1,1,1,0
13.1,2016,11000,21.43,1364,87.2,6,1,0,0,0,1,1,0
5.49,2015,44000,18.49,1493,100,7,1,0,0,0,1,0,1
5.2,2017,29000,20.89,1197,81.8,5,0,0,0,1,1,1,0
2.98,2013,65000,19.4,1198,86.8,9,0,0,0,1,1,1,0
5.65,2015,52000,20.73,1373,91.1,7,0,0,0,1,1,1,0
4.2,2012,62000,17.01,1591,121.3,10,0,0,0,1,1,1,0
16.9,2014,61000,12.55,2982,168.5,8,1,0,0,0,0,0,1
7.65,2017,35000,17.5,1199,88.7,5,0,0,0,1,1,1,0
2.4,2012,73500,20.36,1197,78.9,10,0,0,0,1,1,1,0
1.7,2008,63248,16.1,1197,85,14,0,0,0,1,1,1,0
20.9025,2018,12500,12.28,2995,328.5,4,0,0,0,1,0,0,0
5.85,2015,49098,20.73,1373,91.1,7,0,0,0,1,1,1,0
4.9,2012,35000,17.21,1493,100,10,1,0,0,0,1,0,1
2.1,2012,90000,22.07,1199,73.9,10,1,0,0,0,1,1,0
6.75,2017,59000,28.4,1248,74.02,5,1,0,0,0,0,1,0
6.75,2019,45000,18.3,1199,88.76,3,0,0,0,1,0,1,0
4.95,2014,47000,26.21,1248,88.5,8,1,0,0,0,1,1,0
3.25,2013,42000,15,1598,103.5,9,0,0,0,1,1,1,0
5.1,2015,56000,28.09,1248,88.5,7,1,0,0,0,1,1,0
8.65,2015,47000,12.99,2494,100,7,1,0,0,0,1,0,1
20.9025,2018,22000,10,2148,170,4,1,0,0,0,0,1,0
8,2019,25000,17.3,1497,121,3,1,0,0,0,1,0,1
5.9,2018,59012,25.83,1498,99,4,1,0,0,0,1,1,0
6.75,2017,10000,21.21,1197,81.8,5,0,0,0,1,1,1,0
12.75,2012,88000,16.09,1995,184,10,1,0,0,0,0,1,0
2.5,2010,107543,15.5,1586,103.3,12,0,0,0,1,1,1,0
3.34,2012,52285,23.59,1364,5,10,1,0,0,0,1,1,0
5.45,2016,62000,17,1197,80,6,0,0,0,1,1,1,0
3.85,2015,63000,23.1,998,67.04,7,0,0,0,1,1,1,0
3.1,2010,45000,14.8,1799,130.2,12,0,0,0,1,1,1,0
3.9,2019,17000,15.37,1196,73,3,0,0,0,1,1,0,1
3.65,2014,63000,23,1396,90,8,1,0,0,0,1,1,0
14,2014,18500,18.88,1995,184,8,1,0,0,0,0,1,0
6.1,2011,72000,16.07,1995,181,11,1,0,0,0,0,0,0
6.3,2016,40000,19,1199,88.7,6,0,0,0,1,0,1,0
8.15,2017,49189,23.65,1248,88.5,5,1,0,0,0,1,1,0
9.9,2015,35000,12.99,2494,100.6,7,1,0,0,0,1,0,1
7.5,2016,55000,18,1497,117.3,6,0,0,0,1,0,1,0
4.5,2016,20000,21.21,1197,81.8,6,0,0,0,1,1,1,0
7.9,2017,33000,17.8,1498,119.35,5,0,0,0,1,1,1,0
7.85,2016,70066,16,1997,140,6,1,0,0,0,1,0,1
6.9,2016,58000,24.3,1248,88.5,6,1,0,0,0,1,1,0
14.5,2016,62000,14.4,1997,151.89,6,0,0,0,1,0,1,0
4.5,2012,59999,20,1968,138.1,10,1,0,0,0,0,1,0
2.35,2012,62443,18.9,998,67.1,10,0,0,0,1,1,1,0
3.5,2015,60000,21.9,1396,90,7,1,0,0,0,1,1,0
9.75,2016,55000,15.4,2179,120,6,1,0,0,0,1,0,1
1.65,2010,60000,20.36,1197,78.9,12,0,0,0,1,1,1,0
0.8,2007,40000,19.7,796,46.3,15,0,0,0,1,1,1,0
3.11,2014,113000,21.64,1461,84.8,8,1,0,0,0,1,1,0
4,2016,68000,25.32,1198,77,6,1,0,0,0,1,0,1
3.69,2014,45892,25.8,1498,98.6,8,1,0,0,0,1,1,0
3.25,2012,70000,21.8,1461,78,10,1,0,0,0,1,1,0
17.95,2020,20000,17.41,1956,167.68,2,1,0,0,0,1,1,0
6.21,2015,35000,26,1498,98.6,7,1,0,0,0,1,1,0
1.75,2009,145000,17.5,1298,85.8,13,0,0,0,1,1,1,0
13.49,2013,33000,17.11,1968,174.33,9,1,0,0,0,0,1,0
3.6,2016,52000,19.1,1197,82,6,0,0,0,1,1,1,0
5.7,2019,25000,18.9,1197,81.86,3,0,0,0,1,0,1,0
9.25,2015,57000,16,2179,140,7,1,0,0,0,1,0,1
3.75,2014,87000,25.8,1498,98.6,8,1,0,0,0,1,1,0
4.79,2018,15800,18.9,1197,81.86,4,0,0,0,1,0,1,0
2.45,2012,47316,19.4,1198,86.8,10,0,0,0,1,1,1,0
9.25,2017,56000,16,2179,140,5,1,0,0,0,1,0,1
2.25,2016,45000,23.01,999,67,6,0,0,0,1,1,1,0
2.5,2013,30000,20,1399,68.05,9,1,0,0,0,1,1,0
5.5,2018,25000,18.6,1197,81.86,4,0,0,0,1,1,1,0
5.2,2018,36000,18.9,1197,81.86,4,0,0,0,1,1,1,0
5.49,2016,22000,18.6,1197,81.83,6,0,0,0,1,1,1,0
20.9025,2016,41000,21.76,1995,188,6,1,0,0,0,0,1,0
3.25,2013,27890,19.4,1198,86.8,9,0,0,0,1,1,1,0
20.9025,2019,10000,20.68,1995,188,3,1,0,0,0,0,1,0
4.9,2012,91000,21.43,1364,87.2,10,1,0,0,0,1,1,0
13,2013,60000,11.5,2982,169,9,1,0,0,0,0,0,1
8.35,2018,22000,16.55,2498,105,4,1,0,0,0,1,0,1
7.25,2017,2100,19.01,1462,103.26,5,0,0,0,1,1,0,1
15,2015,40000,15.73,1968,174.33,7,1,0,0,0,0,1,0
4.49,2011,65001,12.05,2179,120,11,1,0,0,0,1,0,1
0.88,2007,70500,19,998,67.1,15,0,0,0,1,1,1,0
6.65,2015,52323,19.08,1582,126.2,7,1,0,0,0,0,1,0
5,2016,15000,18,1198,86.7,6,0,0,0,1,1,1,0
15.75,2014,42005,13,2143,204,8,1,0,0,0,0,1,0
3.1,2014,80000,19,1197,85.8,8,0,0,0,1,1,1,0
2.65,2012,54000,18.5,1197,85.8,10,0,0,0,1,1,1,0
3.9,2015,52752,18.78,1198,74,7,0,0,0,1,1,1,0
6.25,2018,40000,21.21,1197,81.8,4,0,0,0,1,0,1,0
6.5,2014,89000,22.32,1582,126.32,8,1,0,0,0,1,1,0
4.1,2016,55000,25.2,1248,74,6,1,0,0,0,1,1,0
4.6,2015,57000,21.21,1197,81.8,7,0,0,0,1,1,1,0
1.65,2007,42000,17.7,1497,78,15,0,0,0,1,1,1,0
6.5,2015,42000,14.7,1496,120.69,7,0,0,0,1,0,1,0
2.5,2015,45000,19.02,1198,67.05,7,0,0,0,1,1,1,0
3.4,2016,77950,26.6,998,58.16,6,0,0,0,0,1,1,0
1.95,2008,136000,16.52,1991,123.7,14,1,0,0,0,1,1,0
10.9,2019,16000,17.4,1497,117.3,3,0,0,0,1,1,1,0
7.5,2015,64000,16.55,2498,105,7,1,0,0,0,1,0,1
13.5,2012,69000,18.48,1995,177,10,1,0,0,0,0,1,0
16.8,2014,61000,12.55,2982,168.5,8,1,0,0,0,0,0,1
4.2,2014,45000,19.1,1197,85.8,8,0,0,0,1,1,1,0
4.85,2015,48300,22.54,1396,88.73,7,1,0,0,0,1,1,0
7,2017,47000,28.09,1248,88.5,5,1,0,0,0,1,1,0
7.45,2018,9313,21.21,1197,81.8,4,0,0,0,1,0,1,0
3.5,2011,58568,16.8,1497,116.4,11,0,0,0,1,1,1,0
8,2019,68000,21,1498,78.9,3,1,0,0,0,0,1,0
4,2011,70000,14.8,1799,130.2,11,0,0,0,1,1,1,0
3.5,2013,50000,22.9,1248,74,9,1,0,0,0,1,1,0
3.01,2014,56500,23.2,1248,73.94,8,1,0,0,0,1,1,0
4.25,2012,70000,16.02,1373,93.7,10,0,0,0,1,1,0,1
4.65,2015,65869,16.2,1199,74,7,0,0,0,1,1,1,0
6.6,2016,50000,17.8,1497,117.3,6,0,0,0,1,1,1,0
2.45,2014,51000,32.52,998,58.33,8,0,0,0,0,1,1,0
2.1,2009,68000,17.5,1298,85.8,13,0,0,0,1,1,1,0
5.75,2015,63000,26,1498,98.6,7,1,0,0,0,1,1,0
4.5,2017,32891,18.9,1197,82,5,0,0,0,1,1,1,0
9.6,2016,51000,15.4,1997,120,6,1,0,0,0,1,0,1
13.75,2015,80000,13.7,1997,153.86,7,0,0,0,1,0,1,0
4.4,2015,61000,23.59,1364,67.04,7,1,0,0,0,1,1,0
8.25,2016,72000,19.67,1582,126.2,6,1,0,0,0,1,1,0
5.5,2017,23000,21.4,1197,83.1,5,0,0,0,1,1,1,0
4.15,2013,58000,19.01,1461,108.45,9,1,0,0,0,1,1,0
17.5,2013,66000,16.36,2179,187.7,9,1,0,0,0,0,1,0
0.9,2006,57526,13,1343,90,16,0,0,0,1,1,1,0
17.9,2018,48000,10.75,2694,163.7,4,0,0,0,1,0,0,1
1.4,2008,63000,19,998,67.1,14,0,0,0,1,1,1,0
20.9025,2014,64000,15.26,2143,203.2,8,1,0,0,0,0,1,0
5.65,2009,74000,12.05,1995,154,13,0,0,0,1,0,1,0
5.75,2020,35000,22,1197,81.8,2,0,0,0,1,1,1,0
4.75,2012,73001,14.53,1798,138.1,10,0,0,0,1,1,1,0
3.49,2011,39000,17,1497,118,11,0,0,0,1,1,1,0
7.9,2015,58000,16,2179,140,7,1,0,0,0,1,0,1
2.45,2013,76091,20,1399,68.05,9,1,0,0,0,1,1,0
2.95,2016,30265,30.46,796,47.3,6,0,0,0,0,1,1,0
6.5,2012,39000,12.99,2494,100,10,1,0,0,0,1,0,1
3.25,2012,40383,16.7,1198,88.8,10,0,0,0,1,1,1,0
3.6,2011,70778,17,1497,118,11,0,0,0,1,1,1,0
6.15,2018,32000,27.39,1248,74,4,1,0,0,0,1,1,0
9.5,2014,32000,13.1,1798,157.75,8,0,0,0,1,1,1,0
1.65,2010,52028,19.5,1061,5,12,0,0,0,1,1,1,0
4.95,2016,39000,22,1197,81.8,6,0,0,0,1,1,1,0
6.2,2015,58000,17.8,1497,117.3,7,0,0,0,1,1,1,0
8.25,2018,11500,17.43,1396,105.5,4,0,0,0,1,1,1,0
1.7,2010,40000,19.7,796,46.3,12,0,0,0,1,1,1,0
14.5,2017,52000,13.68,2393,147.51,5,1,0,0,0,1,0,1
5.8,2016,53620,15.85,1499,110.4,6,0,0,0,1,1,1,0
7.45,2012,61000,11.3,2360,170,10,0,0,0,1,0,1,0
5.5,2015,84000,26.21,1248,88.5,7,1,0,0,0,1,1,0
8.7,2014,42000,14.28,1798,138.03,8,0,0,0,1,1,1,0
3.4,2012,55000,17.6,1496,88.73,10,0,0,0,1,1,1,0
6.6,2018,69000,22.54,1396,88.73,4,1,0,0,0,1,1,0
3.53,2012,48059,19.3,1248,73.9,10,1,0,0,0,1,1,0
1.25,2009,63000,17.92,1086,62.1,13,0,0,0,1,1,1,0
8.11,2018,49000,19.12,1373,91.1,4,0,0,0,1,0,1,0
6,2018,39000,21.4,1197,83.1,4,0,0,0,1,1,1,0
5,2017,120000,17.3,1497,117.3,5,0,0,0,1,1,0,1
4.7,2017,46000,18.9,1197,81.86,5,0,0,0,1,0,1,0
20.9025,2016,69000,22.69,1995,190,6,1,0,0,0,0,1,0
2.8,2012,58360,23.59,1364,5,10,1,0,0,0,1,1,0
6.15,2016,52000,28.09,1248,88.5,6,1,0,0,0,1,1,0
2.3,2013,44000,19.81,1086,68.05,9,0,0,0,1,1,1,0
2.95,2012,55000,18.3,1496,5,10,0,0,0,1,1,1,0
14.99,2015,44000,16.8,1984,150,7,1,0,0,0,0,1,0
3,2012,69000,21.79,998,67.05,10,0,0,0,1,1,1,0
16.5,2017,63000,13.68,2393,147.8,5,1,0,0,0,1,0,1
6,2017,60000,28.4,1248,74.02,5,1,0,0,0,0,1,0
20.9025,2016,4800,19.4,2143,204,6,1,0,0,0,0,0,0
20.9025,2017,22000,20.68,1995,188,5,1,0,0,0,0,1,0
5.5,2016,51334,18.6,1197,81.83,6,0,0,0,1,1,1,0
2.4,2012,50000,20.36,1197,78.9,10,0,0,0,1,1,1,0
3.45,2016,46613,20.51,998,67.04,6,0,0,0,1,1,1,0
4,2008,12000,10,2000,250,14,0,0,0,1,1,0,0
20.9025,2016,40000,17.9,2143,170,6,1,0,0,0,0,1,0
4.55,2017,21000,24,1186,73.97,5,1,0,0,0,1,1,0
5.85,2018,19000,21.01,1197,81.8,4,0,0,0,1,1,1,0
5.4,2015,41000,18.9,1197,82,7,0,0,0,1,0,1,0
4.45,2015,51500,23.59,1364,67.04,7,1,0,0,0,1,1,0
2,2008,100000,17.7,1497,78,14,0,0,0,1,1,1,0
3.95,2014,49000,18,1198,86.7,8,0,0,0,1,1,1,0
5.9,2017,42000,18.7,1199,88.7,5,0,0,0,1,1,1,0
6.8,2018,4000,21.4,1197,83.1,4,0,0,0,1,1,1,0
3.75,2016,45000,16.78,1496,88.73,6,0,0,0,1,1,1,0
4.35,2016,21468,17.71,1197,78.9,6,0,0,0,1,1,1,0
6.5,2018,40000,24.7,1047,69,4,1,0,0,0,1,1,0
2.95,2013,85000,21.1,1197,85.8,9,0,0,0,1,1,1,0
3.75,2014,29000,18.9,1197,82,8,0,0,0,1,1,1,0
4.1,2019,28500,21.94,1196,61.7,3,0,0,0,0,1,1,0
14.25,2014,82000,11.78,2143,167.62,8,1,0,0,0,0,1,0
14.5,2018,34000,16,1368,160,4,0,0,0,1,0,1,0
8.9,2016,30000,13,1591,121.3,6,0,0,0,1,1,1,0
6.25,2017,34633,18.2,1199,88.7,5,0,0,0,1,0,1,0
6.95,2017,63452,28.4,1248,74.02,5,1,0,0,0,0,1,0
20.9025,2017,34000,13.6,1984,249,5,0,0,0,1,0,1,0
3.65,2016,37208,33.54,998,67.04,6,0,0,0,0,1,1,0
6.75,2015,80000,14.1,2179,147.94,7,1,0,0,0,1,1,0
5.95,2018,43000,18.6,1197,81.83,4,0,0,0,1,1,1,0
1.2,2009,70000,18.2,1061,64,13,0,0,0,1,1,1,0
4.75,2012,78000,15.6,1497,116.3,10,0,0,0,1,0,1,0
16.99,2015,65000,19.16,2494,158.2,7,0,0,0,1,0,1,0
10.5,2010,48000,11.2,2497,203,12,0,0,0,1,1,1,0
6.5,2018,30000,22,1197,81.8,4,0,0,0,1,0,1,0
2.35,2012,42489,20.92,998,67.1,10,0,0,0,1,1,1,0
20.9025,2018,26000,17.9,2143,136,4,1,0,0,0,0,1,0
5.45,2014,47000,22.32,1582,126.32,8,1,0,0,0,0,1,0
1.65,2009,20000,17.92,1086,62.1,13,0,0,0,1,1,1,0
3.2,2015,56931,20.51,998,67.04,7,0,0,0,1,1,1,0
5.95,2016,49000,21.66,1498,103.52,6,1,0,0,0,0,1,0
1.27,2009,36000,17.92,1086,62.1,13,0,0,0,1,1,1,0
3.8,2014,60000,22.71,1461,84.8,8,1,0,0,0,1,1,0
8.25,2016,64312,15.4,2179,120,6,1,0,0,0,1,0,1
8.65,2018,73249,21.38,1396,88.7,4,1,0,0,0,1,1,0
1.5,2011,190000,19.81,1086,68.05,11,0,0,0,1,1,1,0
3.65,2015,34000,23.1,998,67.04,7,0,0,0,1,1,1,0
10.99,2014,56000,12.1,2362,164.7,8,0,0,0,1,0,1,0
3,2014,50000,20.51,998,67.04,8,0,0,0,1,1,1,0
4.15,2019,10000,15.37,1196,73,3,0,0,0,1,1,1,0
5.25,2018,25000,19.44,999,75,4,0,0,0,1,1,1,0
7.8,2017,60000,24.3,1248,88.5,5,1,0,0,0,1,1,0
4.25,2015,52000,17.5,1197,85.8,7,0,0,0,1,1,1,0
19.95,2016,87000,19.16,2494,158.2,6,0,0,0,1,0,1,0
4.25,2015,33000,20.51,998,67.04,7,0,0,0,1,0,1,0
4.75,2018,22000,18.9,1197,81.86,4,0,0,0,1,1,1,0
19.5,2016,32000,15.04,1991,183,6,0,0,0,1,0,1,0
8.95,2018,29000,24.3,1248,88.5,4,1,0,0,0,0,1,0
18.65,2019,4100,13.96,1451,141,3,0,0,0,1,0,1,0
5.9,2017,39000,18.6,1197,81.86,5,0,0,0,1,1,1,0
14.75,2016,18000,11.25,2694,163.7,6,0,0,0,1,1,0,1
20.9025,2016,40000,15.97,2993,258,6,1,0,0,0,0,1,0
3.95,2012,58000,20.77,1248,88.76,10,1,0,0,0,1,0,1
20.9025,2014,20001,13.5,2987,282,8,1,0,0,0,0,1,0
1.75,2014,60000,15.6,1196,70.02,8,0,0,0,1,1,1,0
4.44,2015,60500,18,1198,86.7,7,0,0,0,1,1,1,0
12.1,2013,79000,17.11,1968,174.33,9,1,0,0,0,0,1,0
3.52,2011,60000,17,1497,118,11,0,0,0,1,1,1,0
1.8,2009,49100,20.36,1197,78.9,13,0,0,0,1,1,1,0
20.9025,2017,29000,11,2987,258,5,1,0,0,0,0,0,1
14.8,2017,67000,11.36,2755,171.5,5,1,0,0,0,0,0,1
2.85,2010,80000,14.8,1799,130.2,12,0,0,0,1,1,1,0
3.6,2010,56000,14.8,1799,130.2,12,0,0,0,1,1,1,0
20.9025,2014,24000,11.1,2400,200,8,1,0,0,0,0,0,1
1.85,2011,57349,20,1399,68,11,1,0,0,0,1,1,0
2.65,2012,68000,19.4,1198,86.8,10,0,0,0,1,1,1,0
6.37,2017,14000,21.4,1197,83.1,5,0,0,0,1,1,1,0
13.25,2012,43000,17.68,1968,174.33,10,1,0,0,0,0,1,0
7.5,2017,58000,20.73,1373,91.1,5,0,0,0,1,1,1,0
5.25,2015,63000,26,1498,98.6,7,1,0,0,0,1,1,0
5.5,2013,68000,14.39,1998,163.7,9,1,0,0,0,0,1,0
4.75,2016,35000,19.1,1197,85.8,6,0,0,0,1,1,1,0
15.75,2016,55000,12,2354,187.4,6,0,0,0,1,0,1,0
3.45,2012,53000,17,1197,80,10,0,0,0,1,1,1,0
20.9025,2018,17000,12.62,2198,158,4,1,0,0,0,0,0,1
7.85,2018,32224,13.87,1498,104.55,4,0,0,0,1,1,1,0
2,2013,120000,13.2,1495,93.7,9,0,0,0,0,1,1,0
2.6,2014,47000,18.9,998,67.1,8,0,0,0,1,1,1,0
11.93,2017,33000,21.43,1364,87.2,5,1,0,0,0,1,1,0
20.9025,2018,46500,15.17,1968,181,4,1,0,0,0,0,1,0
3.8,2018,55000,33.54,998,67.04,4,0,0,0,0,1,1,0
3.65,2016,61193,18.9,998,67.1,6,0,0,0,1,1,1,0
3.85,2017,15000,17.3,1061,64,5,0,0,0,1,1,1,0
4.2,2019,30000,21.63,998,67.04,3,0,0,0,1,1,1,0
2.75,2008,50000,17,1497,118,14,0,0,0,1,1,1,0
6.5,2015,90000,15.4,2179,120,7,1,0,0,0,1,0,1
2.75,2012,64000,22.9,1248,74,10,1,0,0,0,1,1,0
10.51,2017,55598,25.6,1498,97.9,5,1,0,0,0,1,1,0
7.8,2018,20000,24.3,1248,88.5,4,1,0,0,0,1,1,0
5.5,2015,75000,26,1498,98.6,7,1,0,0,0,1,1,0
5.32,2015,73521,21.7,1498,98.96,7,1,0,0,0,1,1,0
3.25,2012,78000,19.3,1248,73.9,10,1,0,0,0,1,1,0
3.65,2014,60000,25.4,1186,73.97,8,1,0,0,0,1,1,0
2.4,2010,80000,19.81,1086,68.05,12,0,0,0,1,1,1,0
5.56,2014,88000,26,1498,98.6,8,1,0,0,0,1,1,0
8.9,2015,53000,14.28,1798,138.03,7,0,0,0,1,0,1,0
8.25,2017,70000,26,1498,98.6,5,1,0,0,0,1,1,0
20.9025,2019,25500,17.2,1969,235,3,1,0,0,0,0,0,1
17.5,2010,52000,10.13,3498,364.9,12,0,0,0,1,0,1,0
9.93,2016,57000,16,1997,140,6,1,0,0,0,1,0,1
14.75,2019,12000,17,1956,167.67,3,1,0,0,0,1,1,0
12.9,2012,38000,13.6,1598,181,10,0,0,0,1,0,0,0
20.9025,2015,47500,15.97,2993,258,7,1,0,0,0,0,1,0
4.65,2016,2200,23.1,998,67.04,6,0,0,0,1,0,1,0
3.5,2013,55000,20.34,1498,103.2,9,1,0,0,0,1,1,0
3.25,2014,29000,17.57,1193,88.7,8,0,0,0,1,1,1,0
3.75,2014,52000,18,1198,86.7,8,0,0,0,1,1,1,0
3.24,2013,65000,20.54,1598,103.6,9,1,0,0,0,1,1,0
8.25,2017,85000,22.1,1396,88.7,5,1,0,0,0,1,1,0
2.4,2010,70000,16.1,1476.327401,5,12,0,0,0,1,1,1,0
12.49,2017,45023,15.4,2179,120,5,1,0,0,0,1,0,1
17.5,2017,75000,12,2354,187.4,5,0,0,0,1,0,1,0
20.9025,2019,45000,12.9,2755,174.5,3,1,0,0,0,0,0,1
8,2017,36591,17.8,1497,117.3,5,0,0,0,1,1,1,0
6.75,2016,72000,21.7,1498,98.96,6,1,0,0,0,1,1,0
5.1,2014,55000,15.8,1499,110,8,0,0,0,1,1,1,0
4.25,2013,70931,19.01,1461,108.45,9,1,0,0,0,1,1,0
5.5,2016,60000,18.6,1197,81.83,6,0,0,0,1,1,1,0
2.99,2016,58000,18.9,998,67.1,6,0,0,0,1,1,1,0
20.9025,2017,36000,19.2,1968,187.74,5,1,0,0,0,0,1,0
7.6,2016,58500,19.67,1582,126.2,6,1,0,0,0,1,1,0
2.99,2013,53000,22.07,1199,73.9,9,1,0,0,0,1,1,0
4.25,2011,63000,10,2393,175.6,11,0,0,0,1,0,1,0
5.5,2015,51342,16.02,1373,93.7,7,0,0,0,1,1,0,1
6.5,2017,39000,26.21,1248,88.5,5,1,0,0,0,1,1,0
7.35,2017,55000,28.09,1248,88.5,5,1,0,0,0,1,1,0
4.35,2016,45000,20.4,1197,81.8,6,0,0,0,1,1,1,0
1.99,2010,42000,15.7,1368,112.4,12,0,0,0,1,1,1,0
4.75,2013,68000,22.32,1582,126.32,9,1,0,0,0,0,1,0
5.65,2016,60001,21.4,1197,83.1,6,0,0,0,1,0,1,0
2.95,2013,61000,19.4,1198,86.8,9,0,0,0,1,1,1,0
4.25,2013,53000,15.5,1198,86.7,9,0,0,0,1,0,1,0
8.33,2015,58000,17.01,1582,126.2,7,1,0,0,0,0,1,0
2.36,2012,45000,14,1061,64,10,0,0,0,1,1,1,0
5.5,2012,67000,12.99,2494,100,10,1,0,0,0,1,0,1
9.5,2017,110000,17.6,2179,147.94,5,1,0,0,0,1,0,1
